Player,Squad,Age,Born,SCA90,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Marc Casado,Barcelona,20,2003,2.51,0.34,0.8893067412284839,0.469491684675373,222040000.0,14.03062193758122,2.23463687150838,0.0,0.0,0.0558659217877095,0.111731843575419,0.111731843575419,2.5139664804469275,0.335195530726257,0.1333333333333333,1.0,0.335195530726257,0.0055845793550711,0.5965414302288832,197461668.82237256,400,0,6.703910614525141,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Catena,Osasuna,29,1994,0.85,0.18,0.8893067412284839,0.469491684675373,27980000.0,14.328334184392938,0.6725146198830408,0.087719298245614,0.0,0.0292397660818713,0.0584795321637426,0.0,0.8479532163742689,0.175438596491228,0.2068965517241379,0.0584795321637426,0.175438596491228,0.0596854896354539,0.5965414302288832,24882802.61957298,841,1,5.087719298245614,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Maximiliano Caufriez,Valencia,27,1997,0.0,0.0,0.8893067412284839,0.469491684675373,45340000.0,14.230709519667016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033406971161203,0.5965414302288832,40321167.64729946,729,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dani Ceballos,Real Madrid,27,1996,4.22,0.37,0.8893067412284839,0.469491684675373,305400000.0,16.159237594289493,3.703703703703704,0.3703703703703703,0.074074074074074,0.0,0.074074074074074,0.0,4.222222222222222,0.3703703703703703,0.087719298245614,0.074074074074074,0.2962962962962963,0.0341191879502291,0.5965414302288832,271594278.77117896,729,1,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Franco Cervi,Celta Vigo,30,1994,1.65,0.0,0.8893067412284839,0.469491684675373,38510000.0,14.03062193758122,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.032199428719813,0.5965414302288832,34247202.60470891,900,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Pep Chavarría,Rayo Vallecano,26,1998,2.12,0.07,0.8893067412284839,0.469491684675373,31460000.0,14.446782334806132,1.7421602787456447,0.1393728222996515,0.0348432055749128,0.1045296167247386,0.0696864111498257,0.0348432055749128,2.1254355400696863,0.0696864111498257,0.0327868852459016,2.0,0.0348432055749128,0.059758423394787,0.5965414302288832,27977590.0790481,676,1,1.8118466898954704,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Walid Cheddira,Espanyol,26,1998,2.81,0.7,0.8893067412284839,0.469491684675373,26220000.0,14.512230349208346,1.4084507042253522,0.0,0.2816901408450704,0.5633802816901409,0.5633802816901409,0.0,2.8169014084507045,0.7042253521126761,0.25,0.5633802816901409,0.4225352112676057,0.0765506483649377,0.5965414302288832,23317622.755010847,676,1,18.30985915492958,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Chema,Real Madrid,19,2005,0.0,0.0,0.8893067412284839,0.469491684675373,305400000.0,15.36465062627725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154139501690043,0.5965414302288832,271594278.77117896,361,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Chiquinho,Mallorca,24,2000,4.29,0.61,0.8893067412284839,0.469491684675373,34960000.0,14.171318377819594,0.0,1.25,1.875,0.625,0.625,0.0,4.375,0.625,0.1428571428571428,0.625,-1.25,0.0408276091762027,0.5965414302288832,31090163.6733478,576,0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Andreas Christensen,Barcelona,28,1996,0.35,0.0,0.8893067412284839,0.469491684675373,222040000.0,15.650210173592262,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.028207766527092,0.5965414302288832,197461668.82237256,784,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pathé Ciss,Rayo Vallecano,30,1994,1.98,0.08,0.8893067412284839,0.469491684675373,31460000.0,13.337474757021274,1.4705882352941175,0.1260504201680672,0.0840336134453781,0.0840336134453781,0.0840336134453781,0.1260504201680672,1.9747899159663864,0.0840336134453781,0.0425531914893617,0.6666666666666666,0.0,0.0197075651621106,0.5965414302288832,27977590.0790481,900,1,2.5210084033613445,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Silvi Clúa,Girona,19,2005,1.1,0.0,0.8893067412284839,0.469491684675373,50105000.0,13.221029493401977,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.0,0.0110138482288884,0.5965414302288832,44558714.26925319,361,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Santi Comesaña,Villarreal,27,1996,2.74,0.39,0.8893067412284839,0.469491684675373,69960000.0,14.648419680899378,2.4295774647887325,0.0704225352112676,0.0352112676056338,0.0704225352112676,0.0,0.1408450704225352,2.746478873239437,0.3873239436619718,0.141025641025641,0.0,0.352112676056338,0.0328759291023442,0.5965414302288832,62215899.61634473,729,1,10.45774647887324,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Diego Conde,Villarreal,25,1998,0.14,0.05,0.8893067412284839,0.469491684675373,69960000.0,14.446782334806132,0.0458715596330275,0.091743119266055,0.0,0.0,0.0,0.0,0.1376146788990825,0.0458715596330275,0.3333333333333332,0.0,0.0458715596330275,0.0268724985706117,0.5965414302288832,62215899.61634473,625,1,1.146788990825688,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Tomás Conechny,Alavés,26,1998,1.48,0.0,0.8893067412284839,0.469491684675373,25800000.0,14.14886043566016,1.3829787234042552,0.0,0.0,0.1063829787234042,0.0,0.0,1.4893617021276595,0.0,0.0,0.0,0.0,0.0540943997982571,0.5965414302288832,22944113.923694883,676,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Copete,Mallorca,24,1999,0.59,0.06,0.8893067412284839,0.469491684675373,34960000.0,13.854731271117556,0.5294117647058824,0.0588235294117647,0.0,0.0,0.0,0.0,0.5882352941176471,0.0588235294117647,0.0999999999999999,0.0,0.0588235294117647,0.0297482837528604,0.5965414302288832,31090163.6733478,576,0,1.4117647058823528,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Iker Córdoba,Valencia,18,2005,6.43,0.0,0.8893067412284839,0.469491684675373,45340000.0,13.757620924484325,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0208150441231813,0.5965414302288832,40321167.64729946,324,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ángel Correa,Atlético Madrid,29,1995,3.92,0.56,0.8893067412284839,0.469491684675373,157285000.0,15.067289111579726,2.359550561797753,0.1123595505617977,0.449438202247191,0.449438202247191,0.3370786516853932,0.2247191011235955,3.932584269662921,0.5617977528089887,0.1428571428571428,1.5,0.1123595505617977,0.0222307037749378,0.5965414302288832,139874610.79412207,841,1,16.29213483146067,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Thierry Correia,Valencia,25,1999,1.87,0.0,0.8893067412284839,0.469491684675373,45340000.0,14.03062193758122,1.411764705882353,0.1176470588235294,0.2352941176470588,0.0,0.1176470588235294,0.0,1.8823529411764703,0.0,0.0,0.1176470588235294,-0.2352941176470588,0.0273489192765769,0.5965414302288832,40321167.64729946,625,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Coba da Costa,Getafe,22,2002,3.31,0.36,0.8893067412284839,0.469491684675373,34390000.0,13.641157170819495,2.5,0.0,0.4464285714285714,0.1785714285714285,0.0892857142857142,0.0892857142857142,3.303571428571429,0.3571428571428571,0.1081081081081081,1.0,-0.0892857142857143,0.024425705146845,0.5965414302288832,30583258.83084756,484,0,7.857142857142858,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Logan Costa,Villarreal,23,2001,0.76,0.07,0.8893067412284839,0.469491684675373,69960000.0,14.73180128983843,0.6968641114982579,0.0,0.0,0.0348432055749128,0.0348432055749128,0.0,0.7665505226480837,0.0696864111498257,0.0909090909090909,0.0348432055749128,0.0696864111498257,0.0357347055460263,0.5965414302288832,62215899.61634473,529,0,1.602787456445993,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Samu Costa,Mallorca,23,2000,1.9,0.2,0.8893067412284839,0.469491684675373,34960000.0,14.038654109278484,1.3945578231292517,0.0340136054421768,0.1020408163265306,0.2040816326530612,0.1360544217687075,0.0340136054421768,1.9047619047619049,0.2040816326530612,0.1071428571428571,4.0,0.1020408163265306,0.0357551487414187,0.5965414302288832,31090163.6733478,529,0,4.6938775510204085,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Thibaut Courtois,Real Madrid,32,1992,0.13,0.0,0.8893067412284839,0.469491684675373,305400000.0,15.257176920854244,0.1,0.0333333333333333,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0138432707631726,0.5965414302288832,271594278.77117896,1024,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Juan Cruz Armada,Osasuna,32,1992,0.84,0.06,0.8893067412284839,0.469491684675373,27980000.0,14.04662227892766,0.6024096385542168,0.180722891566265,0.0,0.0602409638554216,0.0,0.0,0.8433734939759036,0.0602409638554216,0.0714285714285714,0.0,0.0602409638554216,0.0450321658327376,0.5965414302288832,24882802.61957298,1024,0,1.9277108433734933,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pau Cubarsí,Barcelona,17,2007,1.2,0.21,0.8893067412284839,0.469491684675373,222040000.0,14.203066266732929,1.1683848797250858,0.0,0.0,0.0343642611683848,0.0,0.0,1.2027491408934707,0.2061855670103092,0.1714285714285714,0.0,0.2061855670103092,0.0066356288562489,0.5965414302288832,197461668.82237256,289,0,3.5051546391752577,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cucho,Betis,25,1999,3.64,0.63,0.8893067412284839,0.469491684675373,75990000.0,15.241025632237449,2.5196850393700787,0.0,0.3937007874015748,0.3937007874015748,0.2362204724409449,0.0787401574803149,3.622047244094488,0.6299212598425197,0.1739130434782608,3.0000000000000004,0.2362204724409448,0.0547440452691144,0.5965414302288832,67578419.26595248,625,1,15.748031496062993,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Arnaut Danjuma,Villarreal,27,1997,0.9,0.0,0.8893067412284839,0.469491684675373,69960000.0,14.446782334806132,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0268724985706117,0.5965414302288832,62215899.61634473,729,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Arnaut Danjuma,Girona,27,1997,2.7,0.0,0.8893067412284839,0.469491684675373,50105000.0,14.446782334806132,1.7567567567567566,0.4054054054054054,0.3378378378378378,0.1351351351351351,0.0675675675675675,0.0,2.702702702702702,0.0,0.0,0.0675675675675675,-0.3378378378378378,0.0375212054685161,0.5965414302288832,44558714.26925319,729,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sergi Darder,Mallorca,30,1993,3.15,0.23,0.8893067412284839,0.469491684675373,34960000.0,14.808762330974558,1.5081967213114753,1.4426229508196722,0.0655737704918032,0.1311475409836065,0.0,0.0,3.1475409836065573,0.2295081967213114,0.0729166666666666,0.0,0.1639344262295082,0.0772311212814645,0.5965414302288832,31090163.6733478,900,1,6.885245901639345,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Rodrigo De Paul,Atlético Madrid,30,1994,3.84,0.56,0.8893067412284839,0.469491684675373,157285000.0,14.882343478749288,3.290598290598291,0.2564102564102564,0.0427350427350427,0.1282051282051282,0.0854700854700854,0.0427350427350427,3.8461538461538463,0.5555555555555556,0.1444444444444444,2.0,0.5128205128205129,0.0184770376573311,0.5965414302288832,139874610.79412207,900,1,16.666666666666668,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Mouctar Diakhaby,Valencia,27,1996,0.55,0.14,0.8893067412284839,0.469491684675373,45340000.0,14.59024836061659,0.273972602739726,0.0,0.0,0.273972602739726,0.0,0.0,0.547945205479452,0.136986301369863,0.25,0.0,0.136986301369863,0.0478611177390737,0.5965414302288832,40321167.64729946,729,1,3.698630136986301,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Assane Diao,Betis,18,2005,2.28,0.65,0.8893067412284839,0.469491684675373,75990000.0,13.742939865129438,1.935483870967741,0.0,0.0,0.3225806451612903,0.0,0.0,2.258064516129032,0.6451612903225806,0.2857142857142857,0.0,0.6451612903225806,0.012238452427951,0.5965414302288832,67578419.26595248,324,0,11.612903225806452,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Moussa Diarra,Alavés,23,2000,0.87,0.19,0.8893067412284839,0.469491684675373,25800000.0,13.592367006650065,0.6763285024154589,0.0,0.0,0.0,0.1932367149758454,0.0,0.8695652173913043,0.1932367149758454,0.2222222222222222,0.1932367149758454,0.1932367149758454,0.0310077519379845,0.5965414302288832,22944113.923694883,529,0,4.444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brahim Díaz,Real Madrid,24,1999,3.64,0.78,0.8893067412284839,0.469491684675373,305400000.0,15.80201410398484,2.792207792207792,0.0,0.3896103896103896,0.3246753246753247,0.0649350649350649,0.0649350649350649,3.636363636363636,0.7792207792207793,0.2142857142857143,1.0,0.3896103896103896,0.0238703339882121,0.5965414302288832,271594278.77117896,576,0,18.701298701298704,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Daniel Díaz,Real Sociedad,18,2006,0.0,0.0,0.8893067412284839,0.469491684675373,67420000.0,13.221029493401977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081852397731898,0.5965414302288832,59957060.49362438,324,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Pedro Díaz,Rayo Vallecano,26,1998,3.72,0.37,0.8893067412284839,0.469491684675373,31460000.0,14.26019637922572,2.4444444444444446,0.5185185185185185,0.3703703703703703,0.3703703703703703,0.0,0.0,3.703703703703704,0.3703703703703703,0.0999999999999999,0.0,0.0,0.0495867768595041,0.5965414302288832,27977590.0790481,676,1,9.62962962962963,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Stole Dimitrievski,Valencia,30,1993,0.0,0.0,0.8893067412284839,0.469491684675373,45340000.0,14.03062193758122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273489192765769,0.5965414302288832,40321167.64729946,900,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Álvaro djaló,Athletic Club,24,1999,1.64,0.14,0.8893067412284839,0.469491684675373,84550000.0,14.668629675953422,0.684931506849315,0.0,0.136986301369863,0.136986301369863,0.684931506849315,0.0,1.6438356164383563,0.136986301369863,0.0833333333333333,0.684931506849315,0.0,0.027758200821336,0.5965414302288832,75190884.9708683,576,0,3.287671232876712,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Djené,Getafe,32,1991,0.74,0.04,0.8893067412284839,0.469491684675373,34390000.0,14.953343559785663,0.6360424028268551,0.0353356890459364,0.0,0.0,0.0353356890459364,0.0353356890459364,0.7420494699646643,0.0353356890459364,0.0476190476190476,1.0,0.0353356890459364,0.0907240476882814,0.5965414302288832,30583258.83084756,1024,0,1.1307420494699647,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marc Domenech,Mallorca,18,2006,2.09,0.0,0.8893067412284839,0.469491684675373,34960000.0,13.370989280490557,1.4705882352941178,0.0,0.0,0.5882352941176471,0.0,0.0,2.058823529411765,0.0,0.0,0.0,0.0,0.0183389910323483,0.5965414302288832,31090163.6733478,324,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Carlos Dominguez,Celta Vigo,23,2001,0.46,0.0,0.8893067412284839,0.469491684675373,38510000.0,13.753635154246188,0.4580152671755725,0.0,0.0,0.0,0.0,0.0,0.4580152671755725,0.0,0.0,0.0,0.0,0.0244092443521163,0.5965414302288832,34247202.60470891,529,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Israel Domínguez,Sevilla,21,2003,0.0,0.0,0.8893067412284839,0.469491684675373,65150000.0,13.533707947217716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011579778737494,0.5965414302288832,57938334.191035725,441,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sergi Dominguez,Barcelona,19,2005,0.0,0.0,0.8893067412284839,0.469491684675373,222040000.0,14.856660163405577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127565815523271,0.5965414302288832,197461668.82237256,361,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Anastasios Douvikas,Celta Vigo,24,1999,1.41,0.13,0.8893067412284839,0.469491684675373,38510000.0,14.207552645740298,0.6410256410256411,0.0,0.2564102564102564,0.1282051282051282,0.3846153846153846,0.0,1.4102564102564104,0.1282051282051282,0.0909090909090909,0.3846153846153846,-0.1282051282051282,0.0384315762139704,0.5965414302288832,34247202.60470891,576,0,3.076923076923077,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Domingos Duarte,Getafe,29,1995,0.44,0.0,0.8893067412284839,0.469491684675373,34390000.0,14.04662227892766,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0366385577202675,0.5965414302288832,30583258.83084756,841,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pablo Durán,Celta Vigo,23,2001,1.94,0.26,0.8893067412284839,0.469491684675373,38510000.0,12.948009990259552,1.4193548387096775,0.0,0.1290322580645161,0.2580645161290322,0.1290322580645161,0.0,1.935483870967742,0.2580645161290322,0.1333333333333333,0.1290322580645161,0.1290322580645161,0.0109062581147753,0.5965414302288832,34247202.60470891,529,0,5.935483870967742,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Hugo Duro,Valencia,24,1999,1.2,0.21,0.8893067412284839,0.469491684675373,45340000.0,14.057994729726667,0.7883817427385892,0.0,0.0414937759336099,0.1659751037344398,0.2074688796680497,0.0,1.2033195020746887,0.2074688796680497,0.1724137931034482,0.2074688796680497,0.1659751037344398,0.0281078755474732,0.5965414302288832,40321167.64729946,576,0,4.979253112033195,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Chidera Ejuke,Sevilla,26,1998,4.19,0.19,0.8893067412284839,0.469491684675373,65150000.0,14.446782334806132,2.6168224299065423,0.4672897196261683,0.8411214953271029,0.0,0.2803738317757009,0.0,4.205607476635515,0.1869158878504673,0.0444444444444444,0.2803738317757009,-0.6542056074766356,0.0288564850345356,0.5965414302288832,57938334.191035725,676,1,4.85981308411215,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Aritz Elustondo,Real Sociedad,30,1994,0.68,0.06,0.8893067412284839,0.469491684675373,67420000.0,14.5478784516775,0.6790123456790124,0.0,0.0,0.0,0.0,0.0,0.6790123456790124,0.0617283950617284,0.0909090909090909,0.0,0.0617283950617284,0.0308513794126372,0.5965414302288832,59957060.49362438,900,1,1.851851851851852,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adri Embarba,Rayo Vallecano,32,1992,2.58,0.11,0.8893067412284839,0.469491684675373,31460000.0,14.300576093542093,1.564245810055866,0.558659217877095,0.0558659217877095,0.0558659217877095,0.335195530726257,0.0,2.569832402234637,0.111731843575419,0.0434782608695652,0.335195530726257,0.0558659217877095,0.0516300525613423,0.5965414302288832,27977590.0790481,1024,0,3.575418994413408,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Endrick,Real Madrid,18,2006,1.96,0.49,0.8893067412284839,0.469491684675373,305400000.0,15.241025632237449,1.5,0.0,0.25,0.0,0.25,0.0,2.0,0.5,0.25,0.25,0.25,0.0136214800261951,0.5965414302288832,271594278.77117896,324,0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Alfonso Espino,Rayo Vallecano,32,1992,1.4,0.11,0.8893067412284839,0.469491684675373,31460000.0,13.753635154246188,0.8602150537634408,0.4301075268817204,0.1075268817204301,0.0,0.0,0.0,1.3978494623655913,0.1075268817204301,0.0769230769230769,0.0,0.0,0.0298792116973935,0.5965414302288832,27977590.0790481,1024,0,3.440860215053763,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Etienne Eto'o,Rayo Vallecano,21,2002,0.0,0.0,0.8893067412284839,0.469491684675373,31460000.0,14.396127400198006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568067537998685,0.5965414302288832,27977590.0790481,441,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Karl Etta Eyong,Villarreal,20,2003,2.43,0.0,0.8893067412284839,0.469491684675373,69960000.0,13.816364448385224,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0143060928400395,0.5965414302288832,62215899.61634473,400,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Edu Expósito,Espanyol,27,1996,3.79,0.17,0.8893067412284839,0.469491684675373,26220000.0,14.231062144445229,1.896551724137931,1.293103448275862,0.1724137931034483,0.1724137931034483,0.2586206896551724,0.0,3.793103448275862,0.1724137931034483,0.0454545454545454,0.2586206896551724,0.0,0.0577881875489701,0.5965414302288832,23317622.755010847,729,1,4.655172413793104,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Abde Ezzalzouli,Betis,22,2001,2.99,0.32,0.8893067412284839,0.469491684675373,75990000.0,14.19394699368452,1.9545454545454544,0.0,0.4545454545454545,0.3636363636363636,0.1818181818181818,0.0454545454545454,3.0,0.3181818181818182,0.106060606060606,4.0,-0.1363636363636363,0.0192130543492564,0.5965414302288832,67578419.26595248,484,0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Ansu Fati,Barcelona,21,2002,4.25,0.0,0.8893067412284839,0.469491684675373,222040000.0,14.952484276225334,3.461538461538461,0.0,0.0,0.7692307692307692,0.0,0.0,4.230769230769231,0.0,0.0,0.0,0.0,0.0140394531922913,0.5965414302288832,197461668.82237256,441,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Nabil Fekir,Betis,31,1993,6.0,0.5,0.8893067412284839,0.469491684675373,75990000.0,14.79094372710462,4.5,1.0,0.0,0.0,0.0,0.5,6.0,0.5,0.0833333333333333,0.0,0.5,0.0349034855055502,0.5965414302288832,67578419.26595248,961,0,15.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Kiko Femenía,Villarreal,33,1991,1.74,0.2,0.8893067412284839,0.469491684675373,69960000.0,14.04662227892766,1.417004048582996,0.1214574898785425,0.0809716599190283,0.0,0.0,0.1214574898785425,1.7408906882591093,0.2024291497975708,0.1162790697674418,0.0,0.1214574898785425,0.0180102915951972,0.5965414302288832,62215899.61634473,1089,0,6.680161943319838,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Aitor Fernández,Osasuna,33,1991,0.0,0.0,0.8893067412284839,0.469491684675373,27980000.0,13.641157170819495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300214438884917,0.5965414302288832,24882802.61957298,1089,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Álvaro Fernández,Sevilla,26,1998,0.36,0.0,0.8893067412284839,0.469491684675373,65150000.0,13.854731271117556,0.36144578313253,0.0,0.0,0.0,0.0,0.0,0.36144578313253,0.0,0.0,0.0,0.0,0.0159631619339984,0.5965414302288832,57938334.191035725,676,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Pelayo Fernandez,Rayo Vallecano,21,2003,0.0,0.0,0.8893067412284839,0.469491684675373,31460000.0,14.16035304336948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448750008952009,0.5965414302288832,27977590.0790481,441,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Roberto Férnandez,Espanyol,22,2002,1.68,0.18,0.8893067412284839,0.469491684675373,26220000.0,14.038654109278484,1.0843373493975903,0.0,0.180722891566265,0.1204819277108433,0.2409638554216867,0.0602409638554216,1.686746987951807,0.180722891566265,0.1071428571428571,4.0,0.0,0.047673531655225,0.5965414302288832,23317622.755010847,484,0,3.975903614457831,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Valery Fernández,Mallorca,24,1999,1.45,0.87,0.8893067412284839,0.469491684675373,34960000.0,14.308886803485644,1.1764705882352942,0.0,0.0,0.0,0.0,0.2941176470588235,1.4705882352941178,0.8823529411764706,0.6,0.0,0.8823529411764706,0.0468488739752691,0.5965414302288832,31090163.6733478,576,0,21.176470588235293,0.0,0.0,1.0,1.0,0.0,0.0,0.0
